customer_id,name,company,segment,ltv,orders,successful_payments,failed_payments,avg_delay_days,promises_made,promises_kept,city,preferred_device,email,phone
CUST005277,Priya Joshi,,normal,18500.0,2,2,0,1.6,0,0,Lucknow,Android,,
CUST005278,Diya Rao,,normal,14600.0,3,3,0,2.3,1,1,Jaipur,iOS,,
CUST005279,Saanvi Joshi,,group_d_broken_promise,19600.0,3,2,1,43.2,10,1,Ahmedabad,iOS,,
CUST005280,Ananya Kapoor,,normal,26700.0,5,5,0,1.0,1,1,Bangalore,iOS,,
CUST005281,Meera Rao,,normal,43300.0,8,6,2,4.0,0,0,Mumbai,Desktop,,
CUST005282,Kabir Kapoor,Rao Industries Pvt Ltd,b2b,355000.0,58,48,10,8.2,5,4,Jaipur,Desktop,,
CUST005283,Karan Patel,,normal,30800.0,7,6,1,1.5,1,1,Mumbai,iOS,,
CUST005284,Sanya Singh,,normal,46400.0,6,5,1,3.0,0,0,Kolkata,Android,,
CUST005285,Aarav Mehta,,group_d_broken_promise,17900.0,2,1,1,35.9,3,1,Nagpur,Android,,
CUST005286,Priya Verma,,group_d_broken_promise,10000.0,1,0,1,14.9,4,1,Chennai,iOS,,
CUST005287,Saanvi Bose,,normal,19500.0,4,3,1,0.6,1,1,Lucknow,Android,,
CUST005288,Karan Gupta,,normal,18800.0,5,4,1,2.0,1,1,Mumbai,iOS,,
CUST005289,Vivaan Chawla,Mehta Traders Pvt Ltd,b2b,490000.0,53,51,2,6.7,5,4,Delhi,Android,,
CUST005290,Simran Joshi,,normal,9000.0,1,1,0,1.7,0,0,Pune,Desktop,,
CUST005291,Rohan Singh,Bose Apparel Pvt Ltd,b2b,291100.0,26,23,3,17.0,5,5,Lucknow,iOS,,
CUST005292,Sanya Malhotra,,normal,14300.0,2,1,1,3.3,2,2,Bangalore,Android,,
CUST005293,Ishaan Malhotra,,normal,18100.0,2,2,0,1.3,2,2,Bangalore,Android,,
CUST005294,Sanya Sharma,,normal,19100.0,3,3,0,3.0,2,2,Pune,Desktop,,
CUST005295,Aditya Chawla,,normal,26400.0,7,6,1,2.2,0,0,Nagpur,Android,,
CUST005296,Rohan Chawla,,normal,15100.0,2,2,0,8.6,1,1,Indore,iOS,,
CUST005297,Neha Iyer,,normal,15500.0,3,2,1,6.7,1,1,Hyderabad,iOS,,
CUST005298,Vivaan Malhotra,Gupta Textiles Pvt Ltd,b2b,218100.0,28,26,2,3.7,4,4,Chennai,Desktop,,
CUST005299,Sanya Kapoor,Rao Retail Pvt Ltd,b2b,589500.0,50,46,4,8.1,5,4,Indore,Android,,
CUST005300,Priya Bose,,group_d_broken_promise,42700.0,9,3,6,56.7,11,3,Ahmedabad,Android,,
CUST005301,Vivaan Reddy,,normal,50600.0,6,5,1,0.5,2,2,Mumbai,Desktop,,
CUST005302,Neha Iyer,,normal,5600.0,1,1,0,2.3,2,2,Chennai,Android,,
CUST005303,Vivaan Malhotra,,normal,6300.0,1,1,0,7.5,1,1,Jaipur,iOS,,
CUST005304,Aman Singh,Chawla Apparel Pvt Ltd,b2b,420600.0,38,33,5,4.1,1,1,Lucknow,iOS,,
CUST005305,Karan Kapoor,,dormant_high_ltv,569300.0,69,60,9,2.6,2,2,Delhi,iOS,,
CUST005306,Aarav Patel,,normal,12000.0,4,3,1,5.4,2,2,Pune,Android,,
CUST005307,Aditya Malhotra,,normal,6100.0,2,1,1,0.4,1,1,Delhi,Desktop,,
CUST005308,Karan Bose,Sharma Tech Pvt Ltd,b2b,230800.0,31,28,3,2.1,4,3,Indore,Android,,
CUST005309,Ananya Nair,,group_d_broken_promise,25200.0,6,3,3,27.5,4,1,Bangalore,iOS,,
CUST005310,Saanvi Kapoor,Sharma Solutions Pvt Ltd,b2b,338300.0,47,39,8,12.6,1,1,Hyderabad,Android,,
CUST005311,Neha Sharma,,normal,6800.0,2,1,1,1.6,0,0,Kolkata,Android,,
CUST005312,Rohan Reddy,Rao Exports Pvt Ltd,b2b,329300.0,42,38,4,5.3,1,1,Ahmedabad,Android,,
CUST005313,Ishaan Patel,Reddy Tech Pvt Ltd,b2b,415200.0,63,54,9,10.3,1,1,Hyderabad,iOS,,
CUST005314,Priya Verma,,normal,16000.0,1,1,0,1.5,2,2,Hyderabad,Android,,
CUST005315,Neha Chawla,Kapoor Logistics Pvt Ltd,b2b,247700.0,30,26,4,11.3,2,1,Mumbai,Desktop,,
CUST005316,Kabir Chawla,,normal,22700.0,4,3,1,2.1,0,0,Hyderabad,iOS,,
CUST005317,Rahul Chawla,,dormant_high_ltv,339200.0,45,40,5,3.5,0,0,Bangalore,iOS,,
CUST005318,Ananya Chawla,,normal,15700.0,2,2,0,0.9,0,0,Hyderabad,iOS,,
CUST005319,Diya Kapoor,,normal,23400.0,1,1,0,1.0,1,1,Pune,Android,,
CUST005320,Saanvi Bose,Nair Solutions Pvt Ltd,b2b,229100.0,33,29,4,3.1,5,4,Kolkata,Android,,
CUST005321,Ishaan Joshi,,group_d_broken_promise,17200.0,3,1,2,25.6,3,1,Ahmedabad,Android,,
CUST005322,Kabir Verma,,normal,28500.0,5,5,0,3.6,1,1,Nagpur,iOS,,
CUST005323,Diya Gupta,,normal,21400.0,1,1,0,0.2,1,1,Pune,Android,,
CUST005324,Aarav Reddy,,dormant_high_ltv,438500.0,63,55,8,0.7,1,1,Indore,Android,,
CUST005325,Kabir Chawla,,group_d_broken_promise,66400.0,7,4,3,48.1,5,1,Hyderabad,Android,,
CUST005326,Meera Gupta,,group_d_broken_promise,81200.0,15,8,7,25.2,3,0,Lucknow,Android,,
CUST005327,Kabir Iyer,,normal,23400.0,5,4,1,3.4,0,0,Kolkata,Android,,
CUST005328,Aarav Rao,,normal,16700.0,2,1,1,1.4,0,0,Mumbai,Android,,
CUST005329,Neha Mehta,,normal,15100.0,1,1,0,1.7,0,0,Indore,Android,,
CUST005330,Rahul Chawla,Rao Tech Pvt Ltd,b2b,369800.0,33,26,7,10.5,1,1,Delhi,Desktop,,
CUST005331,Sanya Iyer,,normal,5900.0,2,2,0,1.5,0,0,Chennai,Android,,
CUST005332,Arjun Nair,,normal,29300.0,3,2,1,3.6,2,2,Hyderabad,Android,,
CUST005333,Aditya Singh,Patel Traders Pvt Ltd,b2b,252600.0,21,20,1,7.3,2,2,Lucknow,Android,,
CUST005334,Kabir Joshi,,group_d_broken_promise,13800.0,3,2,1,41.6,4,1,Ahmedabad,Desktop,,
CUST005335,Sanya Verma,,normal,20900.0,2,1,1,8.2,2,1,Chennai,Android,,
CUST005336,Simran Bose,,normal,22500.0,5,5,0,4.5,2,2,Indore,iOS,,
CUST005337,Vivaan Gupta,,normal,8800.0,3,3,0,5.6,1,1,Nagpur,iOS,,
CUST005338,Vivaan Chawla,,normal,12300.0,4,3,1,8.5,1,1,Indore,Android,,
CUST005339,Arjun Verma,,normal,16300.0,1,1,0,3.3,1,1,Lucknow,iOS,,
CUST005340,Karan Kapoor,Kapoor Exports Pvt Ltd,b2b,596800.0,58,53,5,9.2,5,4,Lucknow,iOS,,
CUST005341,Ananya Rao,Verma Industries Pvt Ltd,b2b,472200.0,52,47,5,7.4,2,2,Lucknow,Android,,
CUST005342,Meera Verma,,dormant_high_ltv,455500.0,56,50,6,3.0,0,0,Nagpur,Desktop,,
CUST005343,Myra Singh,,normal,10500.0,2,2,0,2.5,1,1,Jaipur,iOS,,
CUST005344,Myra Chawla,,normal,21200.0,1,1,0,2.4,2,1,Hyderabad,iOS,,
CUST005345,Arjun Mehta,Sharma Enterprises Pvt Ltd,b2b,467000.0,60,56,4,8.0,3,2,Chennai,iOS,,
CUST005346,Ishaan Malhotra,,dormant_high_ltv,540800.0,55,53,2,3.3,0,0,Bangalore,Desktop,,
CUST005347,Vivaan Nair,,normal,20500.0,2,2,0,8.9,2,2,Bangalore,iOS,,
CUST005348,Rohan Nair,,normal,19800.0,5,4,1,1.4,1,1,Indore,iOS,,
CUST005349,Aarav Nair,,normal,29000.0,6,6,0,0.3,2,2,Indore,Android,,
CUST005350,Karan Malhotra,Mehta Exports Pvt Ltd,b2b,172100.0,17,16,1,5.7,3,3,Mumbai,Desktop,,
CUST005351,Kiara Kapoor,,normal,21500.0,2,2,0,1.1,2,1,Lucknow,Android,,
CUST005352,Simran Joshi,,normal,36200.0,9,7,2,2.4,2,1,Delhi,Desktop,,
CUST005353,Simran Joshi,,normal,21900.0,5,4,1,1.4,1,1,Delhi,Desktop,,
CUST005354,Aman Rao,,normal,13600.0,4,3,1,2.9,0,0,Ahmedabad,Android,,
CUST005355,Simran Iyer,,normal,18900.0,5,4,1,3.0,2,2,Nagpur,iOS,,
CUST005356,Priya Chawla,,normal,5000.0,2,2,0,4.2,0,0,Lucknow,iOS,,
CUST005357,Rohan Rao,,normal,22600.0,4,3,1,4.5,2,1,Bangalore,iOS,,
CUST005358,Vivaan Joshi,,normal,12500.0,2,2,0,1.9,1,1,Nagpur,iOS,,
CUST005359,Meera Mehta,,normal,20200.0,5,4,1,7.7,1,1,Mumbai,Android,,
CUST005360,Ishaan Singh,,normal,13500.0,2,1,1,0.1,1,1,Mumbai,Android,,
CUST005361,Karan Singh,,normal,10500.0,3,2,1,4.8,2,2,Nagpur,Android,,
CUST005362,Sanya Sharma,,dormant_high_ltv,429500.0,56,50,6,5.6,2,2,Delhi,Desktop,,
CUST005363,Karan Rao,,group_d_broken_promise,23600.0,9,3,6,32.1,8,2,Jaipur,iOS,,
CUST005364,Kabir Sharma,,normal,42100.0,6,5,1,2.7,0,0,Ahmedabad,Android,,
CUST005365,Karan Sharma,,normal,13400.0,2,2,0,3.2,1,1,Ahmedabad,iOS,,
CUST005366,Aarav Gupta,,normal,12200.0,3,2,1,1.1,2,2,Nagpur,Android,,
CUST005367,Rahul Rao,,normal,27000.0,5,4,1,4.6,1,1,Pune,iOS,,
CUST005368,Meera Mehta,,normal,16000.0,2,2,0,2.3,2,2,Jaipur,iOS,,
CUST005369,Karan Mehta,,normal,12900.0,6,6,0,1.7,1,1,Chennai,Android,,
CUST005370,Myra Reddy,Malhotra Logistics Pvt Ltd,b2b,295200.0,33,26,7,3.9,3,3,Kolkata,Android,,
CUST005371,Neha Nair,,group_d_broken_promise,22900.0,2,1,1,17.2,6,2,Delhi,Android,,
CUST005372,Kiara Patel,,normal,27400.0,2,2,0,2.5,1,1,Indore,Android,,
CUST005373,Rohan Singh,,dormant_high_ltv,394600.0,43,37,6,3.8,2,2,Lucknow,Android,,
CUST005374,Priya Sharma,,normal,18600.0,3,3,0,1.1,2,1,Ahmedabad,Android,,
CUST005375,Kabir Reddy,,normal,29200.0,8,7,1,1.0,0,0,Lucknow,iOS,,
CUST005376,Simran Mehta,,normal,36900.0,5,4,1,0.6,0,0,Bangalore,Android,,
CUST005377,Kabir Iyer,Chawla Distributors Pvt Ltd,b2b,316500.0,33,30,3,11.6,5,4,Chennai,iOS,,
CUST005378,Myra Rao,,normal,15800.0,2,2,0,0.8,1,1,Bangalore,Android,,
CUST005379,Vivaan Joshi,Bose Foods Pvt Ltd,b2b,239300.0,28,27,1,11.2,1,1,Indore,iOS,,
CUST005380,Aarav Kapoor,,normal,26200.0,2,2,0,1.3,0,0,Kolkata,Android,,
CUST005381,Aman Verma,Mehta Traders Pvt Ltd,b2b,433800.0,41,33,8,2.7,2,2,Indore,iOS,,
CUST005382,Myra Gupta,,normal,37800.0,3,2,1,5.1,0,0,Pune,Android,,
CUST005383,Aditya Sharma,,normal,43000.0,7,5,2,3.8,0,0,Jaipur,Android,,
CUST005384,Saanvi Reddy,,group_d_broken_promise,16600.0,3,1,2,28.3,5,1,Nagpur,Desktop,,
CUST005385,Meera Rao,Mehta Textiles Pvt Ltd,b2b,412300.0,61,51,10,12.4,1,1,Ahmedabad,Android,,
CUST005386,Neha Iyer,,normal,14200.0,2,2,0,2.2,2,2,Nagpur,Desktop,,
CUST005387,Myra Joshi,,group_d_broken_promise,42200.0,6,3,3,16.5,10,3,Pune,Android,,
CUST005388,Rohan Joshi,,group_d_broken_promise,10000.0,2,1,1,30.9,10,2,Jaipur,Android,,
CUST005389,Rahul Reddy,,normal,31400.0,3,3,0,4.5,2,2,Delhi,Android,,
CUST005390,Aman Kapoor,,normal,6300.0,2,2,0,4.6,0,0,Pune,Android,,
CUST005391,Rohan Joshi,,normal,21700.0,3,2,1,2.2,2,1,Indore,Desktop,,
CUST005392,Ishaan Rao,,normal,9300.0,3,2,1,2.3,0,0,Pune,Android,,
CUST005393,Meera Iyer,,normal,15800.0,3,3,0,2.2,1,1,Ahmedabad,Desktop,,
CUST005394,Saanvi Nair,,normal,52900.0,8,7,1,3.7,1,1,Nagpur,Android,,
CUST005395,Ishaan Verma,,normal,29500.0,4,3,1,1.1,0,0,Pune,Android,,
CUST005396,Saanvi Joshi,,normal,9400.0,2,2,0,1.4,0,0,Chennai,Android,,
CUST005397,Karan Gupta,Iyer Enterprises Pvt Ltd,b2b,459900.0,59,54,5,3.5,2,2,Delhi,Android,,
CUST005398,Ishaan Malhotra,Joshi Logistics Pvt Ltd,b2b,510000.0,60,57,3,3.1,1,1,Nagpur,Android,,
CUST005399,Diya Malhotra,,normal,10900.0,1,1,0,2.8,2,2,Kolkata,Android,,
CUST005400,Karan Kapoor,,dormant_high_ltv,524100.0,61,53,8,1.9,0,0,Chennai,Android,,
CUST005401,Ishaan Bose,,normal,33000.0,4,3,1,1.1,2,2,Jaipur,Android,,
CUST005402,Vivaan Rao,Singh Traders Pvt Ltd,b2b,500200.0,59,55,4,3.6,4,3,Pune,Android,,
CUST005403,Vivaan Singh,,normal,32400.0,6,5,1,1.0,1,1,Lucknow,Android,,
CUST005404,Karan Mehta,,group_d_broken_promise,57600.0,9,5,4,41.7,11,3,Delhi,iOS,,
CUST005405,Aditya Reddy,,normal,33300.0,4,4,0,1.5,2,2,Pune,Android,,
CUST005406,Arjun Chawla,,normal,21600.0,3,2,1,2.2,0,0,Hyderabad,Android,,
CUST005407,Kabir Iyer,,normal,29400.0,5,4,1,4.2,2,1,Delhi,Android,,
CUST005408,Priya Rao,,group_d_broken_promise,27200.0,4,1,3,27.0,10,3,Indore,Android,,
CUST005409,Simran Bose,Verma Logistics Pvt Ltd,b2b,869900.0,77,62,15,10.9,4,4,Delhi,Desktop,,
CUST005410,Meera Patel,,normal,16200.0,5,4,1,4.0,1,1,Delhi,Android,,
CUST005411,Kabir Verma,Verma Enterprises Pvt Ltd,b2b,348700.0,53,44,9,9.8,2,2,Ahmedabad,iOS,,
CUST005412,Karan Joshi,,normal,15800.0,2,2,0,2.3,2,1,Indore,Desktop,,
CUST005413,Simran Nair,Gupta Foods Pvt Ltd,b2b,327500.0,42,37,5,10.6,1,1,Chennai,Android,,
CUST005414,Simran Sharma,,group_d_broken_promise,63500.0,6,3,3,26.3,4,1,Kolkata,iOS,,
CUST005415,Aditya Chawla,,normal,21000.0,3,2,1,2.7,1,1,Delhi,Android,,
CUST005416,Kiara Kapoor,,normal,12800.0,2,2,0,5.7,2,1,Lucknow,Android,,
CUST005417,Saanvi Bose,,dormant_high_ltv,453400.0,57,49,8,6.3,1,1,Delhi,Android,,
CUST005418,Simran Patel,,normal,11800.0,1,1,0,1.6,0,0,Bangalore,iOS,,
CUST005419,Diya Mehta,,group_d_broken_promise,26100.0,7,3,4,26.5,3,1,Nagpur,Desktop,,
CUST005420,Rohan Gupta,,normal,25400.0,4,3,1,4.2,0,0,Delhi,Android,,
CUST005421,Kabir Verma,,normal,26500.0,7,6,1,4.1,1,1,Hyderabad,Desktop,,
CUST005422,Aditya Sharma,,normal,11900.0,3,3,0,12.4,2,2,Kolkata,iOS,,
CUST005423,Kabir Mehta,,normal,14200.0,4,3,1,4.1,0,0,Indore,iOS,,
CUST005424,Aditya Bose,,dormant_high_ltv,378900.0,47,46,1,4.4,0,0,Pune,Android,,
CUST005425,Aarav Iyer,,normal,23600.0,11,8,3,1.9,1,1,Chennai,Android,,
CUST005426,Vivaan Verma,,normal,22600.0,4,4,0,2.7,1,1,Chennai,Android,,
CUST005427,Vivaan Gupta,,normal,21700.0,2,2,0,7.6,2,1,Hyderabad,iOS,,
CUST005428,Neha Kapoor,,normal,12200.0,3,2,1,3.3,1,1,Mumbai,iOS,,
CUST005429,Diya Rao,,normal,56700.0,7,5,2,3.8,2,2,Ahmedabad,iOS,,
CUST005430,Neha Sharma,,normal,15100.0,2,2,0,7.0,0,0,Ahmedabad,Android,,
CUST005431,Aarav Patel,,normal,24100.0,4,3,1,6.1,1,1,Kolkata,Android,,
CUST005432,Priya Gupta,,normal,10500.0,2,2,0,3.0,2,2,Bangalore,iOS,,
CUST005433,Ananya Iyer,,normal,18600.0,1,1,0,2.5,2,2,Chennai,iOS,,
CUST005434,Kabir Malhotra,,normal,11800.0,1,1,0,1.1,1,1,Kolkata,Android,,
CUST005435,Rohan Sharma,,normal,14800.0,2,2,0,7.0,1,1,Nagpur,Android,,
CUST005436,Meera Mehta,,group_d_broken_promise,22800.0,4,2,2,16.3,6,2,Jaipur,Android,,
CUST005437,Ishaan Gupta,,normal,21900.0,3,2,1,2.3,2,1,Delhi,iOS,,
CUST005438,Karan Malhotra,Patel Textiles Pvt Ltd,b2b,431700.0,54,45,9,3.4,5,4,Nagpur,Desktop,,
CUST005439,Kiara Gupta,,normal,35900.0,3,2,1,1.3,2,2,Pune,Android,,
CUST005440,Ananya Chawla,,group_d_broken_promise,43900.0,12,7,5,39.7,9,2,Chennai,Android,,
CUST005441,Priya Chawla,,group_d_broken_promise,63300.0,9,5,4,23.8,8,1,Pune,Android,,
CUST005442,Meera Chawla,,normal,14100.0,7,6,1,5.4,1,1,Delhi,iOS,,
CUST005443,Kabir Reddy,,normal,21300.0,3,3,0,0.9,2,2,Chennai,iOS,,
CUST005444,Priya Sharma,,normal,23900.0,3,2,1,1.4,0,0,Bangalore,Android,,
CUST005445,Aarav Reddy,,normal,27100.0,6,4,2,8.8,0,0,Jaipur,Desktop,,
CUST005446,Saanvi Mehta,Chawla Logistics Pvt Ltd,b2b,544700.0,55,51,4,2.2,5,4,Chennai,Android,,
CUST005447,Myra Kapoor,,normal,7200.0,1,1,0,4.4,2,2,Lucknow,Desktop,,
CUST005448,Aditya Mehta,,normal,29200.0,9,8,1,2.2,2,2,Lucknow,Android,,
CUST005449,Rahul Sharma,,normal,24100.0,3,2,1,5.5,2,2,Delhi,Android,,
CUST005450,Neha Chawla,,normal,21600.0,3,2,1,3.9,1,1,Indore,Desktop,,
CUST005451,Ishaan Iyer,,dormant_high_ltv,577100.0,69,60,9,3.3,0,0,Lucknow,Desktop,,
CUST005452,Saanvi Bose,,normal,54700.0,6,6,0,1.1,2,2,Chennai,iOS,,
CUST005453,Neha Mehta,,normal,13200.0,3,3,0,0.3,2,1,Hyderabad,iOS,,
CUST005454,Aditya Singh,,group_d_broken_promise,58000.0,9,4,5,17.5,10,3,Bangalore,iOS,,
CUST005455,Sanya Kapoor,,normal,22600.0,5,4,1,2.0,0,0,Jaipur,Desktop,,
CUST005456,Aman Sharma,,normal,48700.0,7,5,2,2.0,2,2,Nagpur,Android,,
CUST005457,Priya Malhotra,,group_d_broken_promise,11700.0,2,1,1,29.1,8,2,Lucknow,Android,,
CUST005458,Myra Gupta,,normal,33900.0,5,4,1,1.4,1,1,Bangalore,Desktop,,
CUST005459,Myra Bose,,group_d_broken_promise,50400.0,8,4,4,30.1,9,3,Chennai,Android,,
CUST005460,Vivaan Mehta,,dormant_high_ltv,463100.0,62,61,1,8.3,1,1,Mumbai,Android,,
CUST005461,Myra Gupta,,normal,15800.0,2,2,0,3.9,1,1,Pune,iOS,,
CUST005462,Rahul Rao,,group_d_broken_promise,22300.0,2,1,1,63.9,11,2,Delhi,Android,,
CUST005463,Kabir Verma,,group_d_broken_promise,24800.0,10,4,6,32.7,5,2,Kolkata,Android,,
CUST005464,Simran Chawla,,normal,21500.0,4,4,0,0.7,0,0,Delhi,Android,,
CUST005465,Neha Verma,,dormant_high_ltv,293500.0,38,32,6,5.0,1,1,Delhi,iOS,,
CUST005466,Ishaan Nair,,normal,21800.0,2,2,0,1.8,1,1,Bangalore,Android,,
CUST005467,Vivaan Gupta,,normal,17000.0,6,4,2,1.9,2,2,Nagpur,Desktop,,
CUST005468,Vivaan Joshi,,group_d_broken_promise,22100.0,2,1,1,53.9,7,1,Kolkata,Android,,
CUST005469,Simran Mehta,,normal,9600.0,3,3,0,0.9,2,1,Chennai,Android,,
CUST005470,Aman Gupta,,group_d_broken_promise,19600.0,5,3,2,31.6,11,4,Nagpur,Android,,
CUST005471,Ishaan Iyer,,normal,15900.0,3,3,0,3.8,1,1,Ahmedabad,iOS,,
CUST005472,Saanvi Sharma,,dormant_high_ltv,609200.0,64,55,9,7.7,0,0,Ahmedabad,Android,,
CUST005473,Saanvi Sharma,,normal,25000.0,7,5,2,3.6,0,0,Bangalore,iOS,,
CUST005474,Rahul Malhotra,Kapoor Foods Pvt Ltd,b2b,197200.0,23,21,2,7.8,4,3,Nagpur,Android,,
CUST005475,Ishaan Rao,,normal,15700.0,4,3,1,3.3,0,0,Delhi,Desktop,,
CUST005476,Priya Kapoor,,group_d_broken_promise,23700.0,3,2,1,32.6,7,2,Hyderabad,iOS,,
CUST005477,Aarav Iyer,Chawla Enterprises Pvt Ltd,b2b,264400.0,44,40,4,18.1,3,3,Pune,Desktop,,
CUST005478,Neha Rao,,normal,18600.0,1,1,0,8.4,1,1,Mumbai,Android,,
CUST005479,Kabir Iyer,,normal,36100.0,6,5,1,2.9,0,0,Bangalore,iOS,,
CUST005480,Diya Mehta,,normal,18700.0,7,6,1,10.0,0,0,Delhi,Android,,
CUST005481,Priya Reddy,,dormant_high_ltv,347700.0,52,46,6,1.0,0,0,Chennai,Android,,
CUST005482,Vivaan Bose,,dormant_high_ltv,540000.0,55,47,8,2.7,0,0,Delhi,iOS,,
CUST005483,Kabir Bose,,normal,19300.0,4,3,1,1.2,2,2,Mumbai,Android,,
CUST005484,Kabir Bose,,normal,20500.0,3,3,0,0.4,1,1,Jaipur,iOS,,
CUST005485,Myra Rao,,normal,15000.0,3,2,1,0.8,0,0,Kolkata,Android,,
CUST005486,Diya Nair,,normal,29600.0,7,5,2,2.4,0,0,Delhi,iOS,,
CUST005487,Aditya Kapoor,,normal,10500.0,1,1,0,6.8,1,1,Mumbai,Android,,
CUST005488,Diya Rao,,group_d_broken_promise,16300.0,6,3,3,21.0,10,3,Jaipur,Android,,
CUST005489,Karan Sharma,,normal,15000.0,4,3,1,2.7,0,0,Delhi,Android,,
CUST005490,Aman Nair,,normal,21500.0,3,2,1,2.2,2,2,Ahmedabad,Android,,
CUST005491,Aman Nair,Iyer Enterprises Pvt Ltd,b2b,285300.0,38,35,3,9.6,3,3,Indore,Android,,
CUST005492,Arjun Nair,,normal,16200.0,4,3,1,0.8,1,1,Lucknow,Android,,
CUST005493,Neha Kapoor,Chawla Logistics Pvt Ltd,b2b,361300.0,47,44,3,5.2,5,5,Nagpur,Android,,
CUST005494,Rahul Gupta,Nair Logistics Pvt Ltd,b2b,295800.0,31,29,2,7.5,1,1,Chennai,Android,,
CUST005495,Rohan Chawla,,normal,41000.0,8,7,1,6.0,2,2,Indore,Android,,
CUST005496,Vivaan Gupta,Rao Industries Pvt Ltd,b2b,513100.0,54,48,6,3.4,2,2,Nagpur,Android,,
CUST005497,Sanya Reddy,,normal,19400.0,6,5,1,1.0,2,2,Pune,Android,,
CUST005498,Ishaan Joshi,Verma Tech Pvt Ltd,b2b,379600.0,49,40,9,2.2,2,2,Lucknow,Android,,
CUST005499,Meera Singh,,dormant_high_ltv,278000.0,24,23,1,10.0,0,0,Pune,Android,,
CUST005500,Saanvi Nair,Malhotra Retail Pvt Ltd,b2b,336900.0,50,48,2,10.6,3,3,Mumbai,Desktop,,
CUST005501,Diya Kapoor,,group_d_broken_promise,50500.0,6,2,4,20.2,9,3,Hyderabad,Android,,
CUST005502,Rohan Kapoor,,normal,19100.0,2,2,0,0.9,0,0,Hyderabad,Android,,
CUST005503,Aditya Patel,,group_d_broken_promise,37200.0,5,2,3,19.7,10,3,Lucknow,iOS,,
CUST005504,Ishaan Sharma,,normal,11900.0,3,3,0,3.1,0,0,Kolkata,Android,,
CUST005505,Arjun Nair,,normal,16400.0,7,5,2,0.2,0,0,Jaipur,Android,,
CUST005506,Karan Mehta,,normal,29000.0,9,8,1,1.2,0,0,Delhi,Android,,
CUST005507,Aman Nair,,group_d_broken_promise,29700.0,5,2,3,26.8,4,1,Mumbai,Android,,
CUST005508,Priya Mehta,,normal,13600.0,2,1,1,2.7,2,2,Delhi,Android,,
CUST005509,Arjun Reddy,,normal,8000.0,4,3,1,1.3,1,1,Mumbai,Android,,
CUST005510,Meera Nair,,normal,17800.0,1,1,0,0.8,1,1,Kolkata,Desktop,,
CUST005511,Aman Singh,,group_d_broken_promise,22100.0,7,3,4,18.3,3,0,Lucknow,Android,,
CUST005512,Simran Malhotra,,normal,19800.0,3,3,0,0.1,2,2,Indore,iOS,,
CUST005513,Aman Mehta,,normal,15500.0,3,3,0,1.5,1,1,Nagpur,iOS,,
CUST005514,Karan Kapoor,Singh Tech Pvt Ltd,b2b,413700.0,50,41,9,5.8,3,2,Lucknow,Android,,
CUST005515,Simran Malhotra,,group_d_broken_promise,20200.0,3,1,2,25.3,8,1,Jaipur,iOS,,
CUST005516,Saanvi Patel,,normal,36400.0,6,5,1,0.2,0,0,Bangalore,Android,,
CUST005517,Priya Reddy,,group_d_broken_promise,32900.0,3,2,1,34.6,4,1,Hyderabad,Android,,
CUST005518,Sanya Verma,,group_d_broken_promise,30200.0,7,3,4,17.3,3,0,Hyderabad,Android,,
CUST005519,Ananya Chawla,,group_d_broken_promise,45400.0,6,2,4,27.5,3,1,Nagpur,iOS,,
CUST005520,Diya Joshi,,normal,52800.0,4,3,1,2.4,1,1,Bangalore,iOS,,
CUST005521,Aman Bose,,normal,21500.0,9,8,1,3.2,0,0,Kolkata,Android,,
CUST005522,Aman Nair,Mehta Apparel Pvt Ltd,b2b,179600.0,25,23,2,5.7,3,3,Mumbai,iOS,,
CUST005523,Myra Gupta,,normal,16300.0,5,4,1,3.0,2,1,Chennai,Android,,
CUST005524,Aarav Nair,,normal,25000.0,4,4,0,3.2,2,2,Ahmedabad,Android,,
CUST005525,Simran Verma,Sharma Solutions Pvt Ltd,b2b,406300.0,49,45,4,4.2,1,1,Bangalore,Desktop,,
CUST005526,Aman Iyer,,normal,36500.0,5,4,1,4.9,2,2,Nagpur,Android,,
CUST005527,Kiara Iyer,Bose Retail Pvt Ltd,b2b,255100.0,27,23,4,11.6,4,4,Mumbai,Android,,
CUST005528,Arjun Malhotra,,group_d_broken_promise,20400.0,3,1,2,18.7,8,1,Bangalore,Android,,
CUST005529,Kabir Chawla,,normal,14100.0,3,2,1,5.1,0,0,Indore,Android,,
CUST005530,Myra Verma,,normal,28200.0,5,4,1,1.6,0,0,Hyderabad,iOS,,
CUST005531,Arjun Gupta,Verma Exports Pvt Ltd,b2b,478100.0,60,58,2,4.2,3,2,Pune,Android,,
CUST005532,Kabir Malhotra,,normal,17800.0,3,2,1,3.6,2,2,Nagpur,iOS,,
CUST005533,Sanya Mehta,,normal,32800.0,4,4,0,1.4,0,0,Pune,Android,,
CUST005534,Karan Rao,Malhotra Textiles Pvt Ltd,b2b,188600.0,26,22,4,13.0,2,2,Mumbai,Android,,
CUST005535,Priya Gupta,,normal,11900.0,2,2,0,1.3,2,1,Jaipur,iOS,,
CUST005536,Aarav Malhotra,,normal,38900.0,9,8,1,1.6,1,1,Bangalore,Android,,
CUST005537,Rahul Patel,Iyer Distributors Pvt Ltd,b2b,423800.0,57,49,8,9.3,4,4,Bangalore,Desktop,,
CUST005538,Simran Patel,,normal,21800.0,1,1,0,0.4,1,1,Bangalore,Android,,
